state,county,latitude,longitude
KS,Bourbon,37.821629,-94.714793
KS,Wilson,37.525023,-95.661801
KS,Crawford,37.601241,-94.697518
KS,Cherokee,37.139184,-94.789814
KS,Neosho,37.609218,-95.416422
KS,Allen,37.838456,-95.215073
KS,Woodson,37.998206,-95.622106
KS,Lyon,38.434153,-96.152766
KS,Morris,38.565758,-96.801336
KS,Coffey,38.236316,-95.733598
KS,Marion,38.089221,-96.888518
KS,Butler,37.995545,-96.661017
KS,Chase,38.260042,-96.822766
KS,Greenwood,37.980393,-96.199508
KS,Cloud,39.551634,-97.656764
KS,Republic,39.70438,-97.446521
KS,Smith,39.766784,-98.919297
KS,Washington,39.681367,-96.862609
KS,Jewell,39.784792,-98.218469
KS,Sedgwick,37.779733,-97.636619
KS,Harper,37.111488,-98.048121
KS,Sumner,37.248959,-97.690887
KS,Cowley,37.149582,-96.904215
KS,Harvey,38.021434,-97.537188
KS,Pratt,37.777955,-98.931119
KS,Chautauqua,37.130234,-96.444127
KS,Comanche,37.25486,-99.322574
KS,Kingman,37.630922,-98.35639
KS,Kiowa,37.607534,-99.204968
KS,Barber,37.076952,-98.751916
KS,Mcpherson,38.217149,-97.523327
KS,Montgomery,37.180636,-95.756197
KS,Labette,37.222616,-95.360819
KS,Elk,37.383228,-96.272149
KS,Saline,38.823673,-97.642113
KS,Dickinson,38.9111,-97.195283
KS,Lincoln,39.188663,-98.044605
KS,Mitchell,39.441631,-98.119189
KS,Ottawa,39.019928,-97.622108
KS,Rice,38.463875,-98.387168
KS,Clay,39.349452,-97.164849
KS,Osborne,39.449456,-98.581432
KS,Ellsworth,38.696579,-98.205437
KS,Reno,37.954312,-97.88569
KS,Barton,38.420451,-98.913448
KS,Rush,38.470116,-99.553222
KS,Ness,38.479822,-99.916519
KS,Edwards,37.951204,-99.098947
KS,Pawnee,38.13957,-99.385256
KS,Stafford,38.166197,-98.628964
KS,Ellis,38.878202,-99.334803
KS,Phillips,39.760857,-99.119565
KS,Norton,39.891272,-99.711523
KS,Graham,39.360027,-99.6876
KS,Russell,38.868931,-98.676303
KS,Trego,38.91436,-99.872931
KS,Rooks,39.334908,-99.39947
KS,Decatur,39.784578,-100.459467
KS,Thomas,39.40152,-100.973696
KS,Rawlins,39.824688,-101.041371
KS,Cheyenne,39.750443,-101.532798
KS,Sherman,39.366545,-101.49405
KS,Gove,38.915304,-100.483367
KS,Sheridan,39.355013,-100.440513
KS,Logan,39.046409,-101.063728
KS,Wallace,38.89428,-101.748965
KS,Ford,37.690531,-99.902421
KS,Clark,37.171946,-99.769576
KS,Gray,37.803608,-100.338634
KS,Hamilton,37.999701,-101.785968
KS,Kearny,37.964591,-101.190998
KS,Lane,38.474188,-100.464651
KS,Meade,37.279983,-100.211034
KS,Finney,38.000771,-100.664407
KS,Hodgeman,38.121492,-99.709532
KS,Stanton,37.562997,-101.707858
KS,Seward,37.204223,-100.701401
KS,Wichita,38.477827,-101.293036
KS,Haskell,37.441023,-100.998474
KS,Scott,38.482307,-100.906427
KS,Greeley,38.469704,-101.747853
KS,Grant,37.562467,-101.308565
KS,Morton,37.00405,-101.896973
KS,Stevens,37.243161,-101.281684
NE,Butler,41.332034,-96.949369
NE,Washington,41.501979,-96.317932
NE,Saunders,41.102696,-96.577634
NE,Cuming,41.995729,-96.671008
NE,Sarpy,41.132948,-95.903956
NE,Douglas,41.357015,-96.203393
NE,Cass,41.042487,-96.104359
NE,Burt,41.792415,-96.376462
NE,Dodge,41.487786,-96.501672
NE,Dakota,42.332188,-96.465599
NE,Thurston,42.146597,-96.545297
NE,Gage,40.45603,-96.513526
NE,Thayer,40.244068,-97.386612
NE,Nemaha,40.428801,-95.843077
NE,Seward,40.785436,-97.23499
NE,York,41.003042,-97.610404
NE,Lancaster,40.664491,-96.518083
NE,Pawnee,40.146335,-96.348151
NE,Otoe,40.536353,-96.299662
NE,Johnson,40.510888,-96.161196
NE,Saline,40.628937,-97.016925
NE,Richardson,40.132685,-95.830408
NE,Jefferson,40.306449,-97.14239
NE,Fillmore,40.653635,-97.430884
NE,Clay,40.524526,-98.051184
NE,Platte,41.542962,-97.376314
NE,Boone,41.648736,-98.011092
NE,Wheeler,41.914601,-98.528373
NE,Nance,41.471865,-98.068163
NE,Merrick,41.202853,-97.80937
NE,Colfax,41.663195,-97.137751
NE,Antelope,41.982761,-98.083714
NE,Polk,41.170633,-97.57
NE,Greeley,41.688144,-98.363282
NE,Madison,41.99641,-97.601189
NE,Dixon,42.445278,-96.884378
NE,Holt,42.556421,-99.032048
NE,Rock,42.583147,-99.551245
NE,Cedar,42.429295,-97.212986
NE,Knox,42.628731,-97.659606
NE,Boyd,42.879903,-98.781334
NE,Wayne,42.286328,-97.193337
NE,Pierce,42.264356,-97.601337
NE,Keya Paha,42.858168,-99.726221
NE,Stanton,41.976143,-97.07791
NE,Hall,40.87227,-98.368698
NE,Buffalo,40.916581,-99.292974
NE,Custer,41.620773,-99.864392
NE,Valley,41.52244,-99.038945
NE,Sherman,41.249476,-98.79476
NE,Hamilton,40.850832,-98.054272
NE,Howard,41.11924,-98.681367
NE,Blaine,41.936376,-99.857111
NE,Garfield,41.782277,-99.134041
NE,Dawson,40.980376,-99.685939
NE,Loup,41.91406,-99.454335
NE,Adams,40.582425,-98.389035
NE,Harlan,40.101761,-99.352846
NE,Furnas,40.294628,-99.842844
NE,Phelps,40.410446,-99.405055
NE,Kearney,40.50339,-99.091654
NE,Webster,40.323796,-98.597026
NE,Franklin,40.097871,-99.037737
NE,Gosper,40.56962,-99.831972
NE,Nuckolls,40.074907,-97.900651
NE,Red Willow,40.207969,-100.620628
NE,Dundy,40.103088,-101.789168
NE,Chase,40.52473,-101.69724
NE,Hitchcock,40.231495,-100.835774
NE,Frontier,40.643861,-100.54399
NE,Hayes,40.524819,-101.061328
NE,Lincoln,41.102555,-100.74907
NE,Arthur,41.554073,-101.714495
NE,Deuel,41.111961,-102.261262
NE,Morrill,41.598622,-102.852752
NE,Keith,41.135819,-101.921709
NE,Kimball,41.232626,-103.891757
NE,Cheyenne,41.380172,-103.031435
NE,Perkins,40.850739,-101.649075
NE,Cherry,42.542631,-101.126167
NE,Thomas,41.913806,-100.555805
NE,Garden,41.315509,-102.153084
NE,Hooker,42.042143,-101.045192
NE,Logan,41.480166,-100.512463
NE,Mcpherson,41.568548,-101.059489
NE,Brown,42.542734,-99.852364
NE,Box Butte,42.219844,-103.073327
NE,Grant,41.919117,-101.746919
NE,Sheridan,42.730616,-102.471549
NE,Dawes,42.774479,-103.138479
NE,Scotts Bluff,41.80602,-103.75796
NE,Banner,41.546441,-103.710045
NE,Sioux,42.631216,-103.782027
LA,Jefferson,29.984643,-90.161821
LA,Saint Charles,29.841219,-90.430699
LA,Saint Bernard,29.956803,-89.987547
LA,Plaquemines,29.620092,-89.771638
LA,St John The Baptist,30.033264,-90.575432
LA,Saint James,30.048935,-90.711904
LA,Orleans,29.958304,-90.077
LA,Lafourche,29.640426,-90.599039
LA,Assumption,29.947562,-91.188549
LA,Saint Mary,29.688425,-91.220844
LA,Terrebonne,29.543768,-90.607587
LA,Ascension,30.159584,-90.967424
LA,Tangipahoa,30.549037,-90.464466
LA,Saint Tammany,30.477483,-89.955328
LA,Washington,30.915579,-89.882844
LA,Saint Helena,30.657123,-90.651536
LA,Livingston,30.342352,-90.685853
LA,Lafayette,30.232955,-92.066574
LA,Vermilion,29.946603,-92.241595
LA,Saint Landry,30.474902,-91.967292
LA,Iberia,30.045066,-91.878675
LA,Evangeline,30.67837,-92.519207
LA,Acadia,30.344615,-92.345888
LA,Saint Martin,30.240316,-91.828827
LA,Jefferson Davis,30.426249,-92.71368
LA,Calcasieu,30.233355,-93.214903
LA,Cameron,29.791099,-93.437979
LA,Beauregard,30.651656,-93.299574
LA,Allen,30.818176,-92.758262
LA,Vernon,30.96842,-93.520348
LA,East Baton Rouge,30.51589,-91.080373
LA,West Baton Rouge,30.362992,-91.263088
LA,West Feliciana,30.97337,-91.538682
LA,Pointe Coupee,30.829754,-91.694354
LA,Iberville,30.261384,-91.36026
LA,East Feliciana,30.842734,-90.960294
LA,Bienville,32.376273,-92.970592
LA,Natchitoches,32.137843,-93.090606
LA,Claiborne,32.68552,-93.033603
LA,Caddo,32.774283,-93.883624
LA,Bossier,32.725032,-93.63759
LA,Webster,32.801138,-93.407704
LA,Red River,32.023096,-93.264819
LA,De Soto,32.172214,-93.790471
LA,Sabine,31.794655,-93.534539
LA,Ouachita,32.502833,-92.094583
LA,Richland,32.409446,-91.732788
LA,Franklin,32.311261,-91.68543
LA,Morehouse,32.795041,-91.873723
LA,Union,32.837199,-92.471522
LA,Jackson,32.29969,-92.44118
LA,Lincoln,32.585408,-92.611834
LA,Madison,32.341594,-91.216458
LA,West Carroll,32.718098,-91.499713
LA,East Carroll,32.796407,-91.252622
LA,Rapides,31.175885,-92.431184
LA,Concordia,31.308416,-91.823219
LA,Avoyelles,31.091942,-91.906093
LA,Catahoula,31.746835,-91.890463
LA,La Salle,31.60603,-92.140733
LA,Tensas,32.038254,-91.242511
LA,Winn,31.775958,-92.795773
LA,Grant,31.518701,-92.480731
LA,Caldwell,32.055505,-92.164903
AR,Jefferson,34.208962,-91.985946
AR,Desha,33.608922,-91.207356
AR,Bradley,33.566349,-92.240352
AR,Ashley,33.180855,-91.806256
AR,Chicot,33.470414,-91.394712
AR,Lincoln,34.024648,-91.626178
AR,Drew,33.590601,-91.732829
AR,Cleveland,33.866338,-92.276397
AR,Ouachita,33.594817,-92.851335
AR,Clark,34.055486,-93.189406
AR,Nevada,33.70082,-93.294126
AR,Union,33.266043,-92.597514
AR,Dallas,34.101037,-92.516827
AR,Columbia,33.112106,-93.203998
AR,Calhoun,33.516751,-92.582269
AR,Hempstead,33.673559,-93.606807
AR,Little River,33.778125,-94.270165
AR,Sevier,33.837053,-94.120289
AR,Lafayette,33.202695,-93.556966
AR,Howard,34.136218,-94.044286
AR,Miller,33.441724,-94.023737
AR,Garland,34.526841,-92.958697
AR,Pike,34.146678,-93.653733
AR,Hot Spring,34.276538,-93.11742
AR,Polk,34.537164,-94.0972
AR,Montgomery,34.392489,-93.683883
AR,Perry,34.943809,-92.923191
AR,Pulaski,34.694468,-92.425087
AR,Arkansas,34.38443,-91.392364
AR,Jackson,35.502463,-91.081687
AR,Woodruff,35.207566,-91.372792
AR,Lonoke,34.980269,-91.979545
AR,White,35.331399,-91.520754
AR,Saline,34.509071,-92.482828
AR,Van Buren,35.404671,-92.4808
AR,Prairie,34.785525,-91.573785
AR,Monroe,34.883421,-91.194574
AR,Conway,35.311464,-92.572763
AR,Faulkner,35.146446,-92.376466
AR,Cleburne,35.632128,-92.157022
AR,Stone,35.91896,-92.127207
AR,Grant,34.152591,-92.304314
AR,Independence,35.576231,-91.453861
AR,Crittenden,35.210811,-90.203849
AR,Mississippi,35.852046,-89.972762
AR,Lee,34.719477,-90.89691
AR,Phillips,34.546696,-90.767879
AR,Cross,35.357184,-90.677331
AR,Saint Francis,35.08844,-90.81081
AR,Poinsett,35.596339,-90.340023
AR,Craighead,35.835847,-90.623071
AR,Lawrence,35.952057,-91.030074
AR,Greene,36.128069,-90.691421
AR,Randolph,36.284433,-90.853751
AR,Clay,36.379467,-90.538667
AR,Sharp,36.285559,-91.355691
AR,Izard,36.185457,-91.915187
AR,Fulton,36.374704,-91.804608
AR,Baxter,36.42957,-92.325688
AR,Boone,36.295086,-93.092861
AR,Carroll,36.431111,-93.699392
AR,Marion,36.318875,-92.629141
AR,Newton,35.924868,-93.232298
AR,Searcy,35.916744,-92.681408
AR,Pope,35.706942,-92.843116
AR,Washington,35.974602,-94.190997
AR,Benton,36.397805,-94.043837
AR,Madison,36.033601,-93.704255
AR,Franklin,35.43356,-93.752642
AR,Yell,35.030397,-93.303203
AR,Logan,35.130561,-93.749342
AR,Johnson,35.473886,-93.516564
AR,Scott,34.882558,-94.079724
AR,Sebastian,35.231245,-94.339412
AR,Crawford,35.479157,-94.193334
OK,Caddo,35.203206,-98.357423
OK,Grady,34.914788,-97.78122
OK,Oklahoma,35.674777,-97.499681
OK,Mcclain,35.094914,-97.527291
OK,Stephens,34.48532,-97.852223
OK,Canadian,35.547575,-98.151236
OK,Kingfisher,35.818432,-97.699679
OK,Cleveland,35.208566,-97.44451
OK,Washita,35.281428,-98.991373
OK,Logan,35.950214,-97.291688
OK,Murray,34.501771,-97.047346
OK,Blaine,35.630034,-98.32054
OK,Kiowa,35.069516,-98.875945
OK,Garvin,34.836481,-97.51668
OK,Noble,36.288043,-97.029796
OK,Custer,35.538228,-98.703175
TX,Travis,30.326374,-97.771258
OK,Carter,34.156627,-97.179214
OK,Love,33.925982,-97.310324
OK,Johnston,34.310191,-96.670349
OK,Marshall,33.974518,-96.698204
OK,Bryan,33.971979,-96.457371
OK,Jefferson,34.200318,-97.810259
OK,Comanche,34.635378,-98.448452
OK,Jackson,34.663039,-99.280343
OK,Tillman,34.242236,-99.076314
OK,Cotton,34.284738,-98.40044
OK,Harmon,34.768632,-99.833341
OK,Greer,34.950884,-99.394148
OK,Beckham,35.26946,-99.680146
OK,Roger Mills,35.608071,-99.672542
OK,Dewey,35.988409,-99.007165
OK,Garfield,36.402681,-97.843091
OK,Alfalfa,36.51176,-98.449895
OK,Woods,36.826594,-98.640045
OK,Major,36.246582,-98.185445
OK,Grant,36.79613,-97.787099
OK,Woodward,36.438017,-99.442977
OK,Ellis,36.204191,-99.818311
OK,Harper,36.791802,-99.753511
OK,Beaver,36.750783,-100.478393
OK,Texas,36.755,-101.077969
OK,Cimarron,36.742042,-102.510484
OK,Osage,36.490056,-96.061608
OK,Washington,36.759485,-95.970182
OK,Tulsa,35.93345,-95.877617
OK,Creek,35.835606,-96.303922
OK,Wagoner,36.005673,-95.654486
OK,Rogers,36.212092,-95.72584
OK,Pawnee,36.263766,-96.443319
OK,Payne,36.029294,-96.855949
OK,Lincoln,35.708886,-96.766992
OK,Nowata,36.777208,-95.641981
OK,Craig,36.723649,-95.197639
OK,Mayes,36.43736,-95.26975
OK,Ottawa,36.82215,-94.916222
OK,Delaware,36.265655,-94.694674
OK,Muskogee,35.70582,-95.50025
OK,Okmulgee,35.737125,-96.026538
OK,Pittsburg,35.157132,-95.621536
OK,Mcintosh,35.492196,-95.517816
OK,Cherokee,35.8093,-95.076549
OK,Sequoyah,35.532577,-95.109916
OK,Haskell,35.258196,-95.134492
OK,Adair,35.900019,-94.640218
OK,Pushmataha,34.418801,-95.358406
OK,Atoka,34.358254,-96.0825
OK,Hughes,35.028521,-96.235928
OK,Coal,34.592949,-96.303069
OK,Latimer,34.869457,-95.221099
OK,Le Flore,35.025939,-94.618339
OK,Kay,36.736868,-97.18908
OK,Mccurtain,34.061674,-94.808868
OK,Choctaw,34.028048,-95.869986
OK,Pottawatomie,35.295843,-96.960092
OK,Seminole,35.162228,-96.609139
OK,Pontotoc,34.748961,-96.685325
OK,Okfuskee,35.513491,-96.495334
TX,Dallas,32.767268,-96.777626
TX,Collin,33.208033,-96.646773
TX,Denton,33.007436,-96.895893
TX,Grayson,33.76672,-96.546662
TX,Rockwall,32.886,-96.409502
TX,Ellis,32.211518,-96.736746
TX,Navarro,32.036797,-96.666279
TX,Van Zandt,32.611471,-95.900705
TX,Kaufman,32.661312,-96.444347
TX,Henderson,32.289838,-95.791559
TX,Hunt,33.076823,-96.219803
TX,Wood,32.815881,-95.705636
TX,Lamar,33.65973,-95.582906
TX,Red River,33.639683,-95.021683
TX,Fannin,33.416579,-96.213438
TX,Delta,33.356865,-95.584162
TX,Hopkins,33.168606,-95.585464
TX,Rains,32.834006,-95.724069
TX,Camp,32.989797,-94.936022
TX,Titus,33.22101,-94.984645
TX,Franklin,33.15396,-95.217812
TX,Bowie,33.411321,-94.177354
TX,Cass,33.08447,-94.242023
TX,Marion,32.795866,-94.28917
TX,Morris,33.164839,-94.686156
TX,Gregg,32.517846,-94.730285
TX,Panola,32.233362,-94.456952
TX,Upshur,32.769819,-94.703213
TX,Harrison,32.386275,-94.210541
TX,Rusk,32.213061,-94.783436
TX,Smith,32.288029,-95.200403
TX,Cherokee,31.873255,-95.228829
TX,Nacogdoches,31.714047,-94.841773
TX,Anderson,31.992987,-95.499133
TX,Leon,31.412142,-95.990369
TX,Trinity,31.105786,-95.138794
TX,Houston,31.320814,-95.392816
TX,Freestone,31.595644,-96.075096
TX,Madison,31.009503,-95.772458
TX,Angelina,31.276467,-94.508447
TX,Newton,30.714636,-93.709628
TX,San Augustine,31.418078,-94.182373
TX,Sabine,31.373062,-93.821948
TX,Polk,30.817866,-94.869052
TX,Shelby,31.780781,-94.235334
TX,Tyler,30.766328,-94.463387
TX,Jasper,30.867257,-93.997666
TX,Tarrant,32.771419,-97.291484
TX,Parker,32.681918,-97.779522
TX,Johnson,32.421034,-97.196279
TX,Wise,33.111268,-97.638617
TX,Hood,32.473973,-97.67747
TX,Somervell,32.210812,-97.792155
TX,Hill,32.176705,-97.20549
TX,Palo Pinto,32.800128,-98.24943
TX,Clay,33.634364,-98.015081
TX,Montague,33.530011,-97.856849
TX,Cooke,33.490924,-97.313913
TX,Wichita,33.959758,-98.48283
TX,Archer,33.556215,-98.624934
TX,Knox,33.514168,-99.572744
TX,Wilbarger,34.118913,-99.033787
TX,Young,33.1934,-98.742126
TX,Baylor,33.620131,-99.263681
TX,Haskell,33.322098,-99.674393
TX,Erath,32.321348,-98.108828
TX,Stephens,32.769037,-98.84154
TX,Jack,33.161547,-98.387427
TX,Shackelford,32.768222,-99.210207
TX,Brown,31.801502,-98.827637
TX,Eastland,32.228414,-98.819663
TX,Hamilton,31.717077,-98.115083
TX,Comanche,31.979672,-98.513844
TX,Callahan,32.16742,-99.221055
TX,Throckmorton,33.158707,-99.145361
TX,Bell,31.068306,-97.3047
TX,Milam,30.868537,-97.055021
TX,Coryell,31.202919,-97.930051
TX,Mclennan,31.308813,-97.277397
TX,Williamson,30.807586,-97.78119
TX,Lampasas,31.107716,-97.957926
TX,Falls,31.103376,-96.998652
TX,Robertson,31.165947,-96.675985
TX,Bosque,31.791801,-97.520315
TX,Limestone,31.695145,-96.586919
TX,Mason,30.720372,-99.100089
TX,Runnels,31.770615,-99.911547
TX,Mcculloch,31.150939,-99.337237
TX,Coleman,31.745879,-99.458967
TX,Llano,30.70395,-98.657239
TX,San Saba,30.965073,-98.710661
TX,Concho,31.174061,-99.876368
TX,Menard,30.931395,-99.827483
TX,Mills,31.447214,-98.458794
TX,Kimble,30.49687,-99.776055
TX,Edwards,29.956952,-100.227509
TX,Tom Green,31.349348,-100.494912
TX,Irion,31.143346,-101.126017
TX,Reagan,31.417011,-101.5423
TX,Coke,31.854544,-100.343161
TX,Schleicher,30.912773,-100.676722
TX,Crockett,30.798496,-101.498604
TX,Sutton,30.579386,-100.671422
TX,Sterling,31.882997,-101.030277
TX,Harris,29.813142,-95.309789
TX,Montgomery,30.310041,-95.51232
TX,Walker,30.846986,-95.597029
TX,Liberty,30.343114,-94.978471
TX,San Jacinto,30.588554,-95.111278
TX,Grimes,30.288721,-95.856892
TX,Hardin,30.312185,-94.401843
TX,Matagorda,28.798156,-95.651058
TX,Fort Bend,29.50401,-95.919107
TX,Colorado,29.60466,-96.524899
TX,Austin,29.864772,-96.321766
TX,Wharton,29.240304,-95.954627
TX,Brazoria,28.995948,-95.520413
TX,Waller,29.85915,-95.98022
TX,Washington,30.156759,-96.278602
TX,Galveston,29.403211,-95.073408
TX,Chambers,29.662044,-94.592995
TX,Orange,30.019163,-93.832632
TX,Jefferson,30.025795,-94.197989
TX,Brazos,30.667044,-96.361631
TX,Burleson,30.526184,-96.658407
TX,Lee,30.277104,-96.892115
TX,Victoria,28.777373,-97.026681
TX,Refugio,28.308115,-97.152097
TX,De Witt,29.093677,-97.260776
TX,Jackson,29.003797,-96.68519
TX,Goliad,28.677805,-97.260556
TX,Lavaca,29.418431,-96.93942
TX,Calhoun,28.525453,-96.694818
TX,La Salle,28.338951,-99.098369
TX,Bexar,29.279376,-98.735851
TX,Bandera,29.724328,-99.104014
TX,Kendall,29.897947,-98.564153
TX,Frio,28.965841,-98.857837
TX,Mcmullen,28.350458,-98.56876
TX,Atascosa,28.788589,-98.139626
TX,Medina,29.364948,-98.909219
TX,Kerr,29.931026,-99.067431
TX,Live Oak,28.302094,-98.104154
TX,Webb,27.515879,-99.494078
TX,Zapata,27.09468,-99.354468
TX,Comal,29.881355,-98.408614
TX,Bee,28.488192,-97.730956
TX,Guadalupe,29.555429,-98.090085
TX,Karnes,28.944864,-97.882815
TX,Wilson,29.162771,-98.175887
TX,Gonzales,29.407188,-97.741358
TX,Nueces,27.836111,-97.530388
TX,Jim Wells,27.703829,-98.055296
TX,San Patricio,27.912454,-97.188437
TX,Kenedy,27.116964,-97.612449
TX,Duval,27.592468,-98.414188
TX,Brooks,27.023059,-98.261049
TX,Aransas,28.058922,-97.052415
TX,Jim Hogg,27.071318,-98.686327
TX,Kleberg,27.422876,-97.84068
TX,Hidalgo,26.269305,-98.224364
TX,Cameron,26.052155,-97.514466
TX,Starr,26.421394,-98.848757
TX,Willacy,26.561287,-97.429952
TX,Bastrop,30.140905,-97.313592
TX,Burnet,30.74431,-98.08625
TX,Blanco,30.137027,-98.419985
TX,Hays,30.108361,-97.989275
TX,Caldwell,29.889187,-97.573078
TX,Gillespie,30.373945,-99.096213
TX,Uvalde,29.240446,-99.727018
TX,Dimmit,28.448923,-99.759184
TX,Zavala,28.959826,-99.621047
TX,Kinney,29.299888,-100.421055
TX,Real,29.669203,-100.012219
TX,Val Verde,29.763171,-101.230032
TX,Terrell,30.218602,-102.106642
TX,Maverick,28.781057,-100.312766
TX,Fayette,30.112343,-96.719014
TX,Oldham,35.40527,-102.602749
TX,Gray,35.432839,-100.746559
TX,Wheeler,35.401181,-100.270306
TX,Lipscomb,36.448291,-100.330411
TX,Hutchinson,35.728104,-101.487464
TX,Parmer,34.519042,-102.784639
TX,Potter,35.225625,-102.029919
TX,Moore,36.041191,-102.00075
TX,Hemphill,35.904503,-100.384093
TX,Randall,35.004998,-101.91008
TX,Hartley,35.685842,-102.330294
TX,Armstrong,35.133039,-101.460835
TX,Hale,34.068903,-101.826997
TX,Dallam,36.277826,-102.602022
TX,Deaf Smith,34.910608,-102.200173
TX,Castro,34.530453,-102.262133
TX,Lamb,34.237177,-102.36276
TX,Ochiltree,36.391123,-100.761225
TX,Carson,35.276741,-101.232275
TX,Hansford,36.230799,-101.310055
TX,Swisher,34.741789,-101.857175
TX,Roberts,35.71814,-100.676817
TX,Collingsworth,34.840485,-100.204928
TX,Sherman,36.340796,-102.073587
TX,Childress,34.4104,-100.236376
TX,Dickens,33.616428,-100.779303
TX,Floyd,34.071514,-101.30313
TX,Cottle,34.074854,-100.258156
TX,Hardeman,34.195699,-99.547098
TX,Donley,34.968107,-100.891655
TX,Foard,33.968163,-99.641288
TX,King,33.616572,-100.254835
TX,Hall,34.530559,-100.681047
TX,Motley,34.073908,-100.779551
TX,Briscoe,34.380648,-101.087775
TX,Hockley,33.770506,-102.192713
TX,Cochran,33.606603,-102.825745
TX,Terry,33.172013,-102.335299
TX,Bailey,33.929317,-102.688297
TX,Crosby,33.616133,-101.306058
TX,Yoakum,33.005196,-102.851592
TX,Lubbock,33.593715,-101.814803
TX,Garza,33.179123,-101.298004
TX,Dawson,32.715593,-101.937544
TX,Gaines,32.671468,-102.644589
TX,Lynn,32.977027,-101.937148
TX,Jones,32.765623,-99.854766
TX,Stonewall,33.139647,-100.224966
TX,Nolan,32.175814,-100.289569
TX,Taylor,32.289413,-99.810319
TX,Howard,32.299597,-101.343248
TX,Mitchell,32.340912,-100.900564
TX,Scurry,32.747707,-100.9153
TX,Kent,33.336305,-100.774317
TX,Fisher,32.753257,-100.232805
TX,Midland,31.861876,-102.091276
TX,Andrews,32.370377,-102.523255
TX,Reeves,31.383297,-103.556598
TX,Ward,31.453665,-103.420615
TX,Pecos,30.711984,-102.676783
TX,Crane,31.500553,-102.347243
TX,Jeff Davis,30.758682,-104.209994
TX,Borden,32.743795,-101.432354
TX,Glasscock,31.864331,-101.49375
TX,Ector,31.981472,-102.615727
TX,Winkler,31.808357,-103.1135
TX,Martin,32.258885,-101.844195
TX,Upton,31.16157,-102.107279
TX,Loving,31.825466,-103.65528
TX,El Paso,31.725097,-106.359795
TX,Brewster,30.357926,-103.66029
TX,Hudspeth,31.958194,-105.201061
TX,Presidio,30.351902,-104.018475
TX,Culberson,31.03912,-104.824473
CO,Jefferson,39.522014,-105.223945
CO,Arapahoe,39.715287,-104.84748
CO,Adams,39.788286,-104.822765
CO,Boulder,40.046064,-105.097151
CO,Elbert,39.382335,-104.084781
CO,Douglas,39.374779,-104.849988
CO,El Paso,39.086393,-104.807666
CO,Denver,39.726303,-104.856808
CO,Park,39.297972,-106.063548
CO,Gilpin,39.81599,-105.475322
CO,Eagle,39.860356,-106.631246
CO,Summit,39.475323,-106.022472
CO,Routt,40.730717,-106.913996
CO,Lake,39.225758,-106.311697
CO,Jackson,40.480364,-106.448221
CO,Clear Creek,39.75315,-105.635592
CO,Grand,39.958523,-105.792637
CO,Weld,40.129416,-104.970816
CO,Larimer,40.628112,-105.569245
CO,Morgan,40.414728,-104.081667
CO,Washington,40.073328,-103.202379
CO,Phillips,40.608363,-102.3582
CO,Logan,40.525066,-103.197305
CO,Yuma,40.061126,-102.4803
CO,Sedgwick,40.875606,-102.351994
CO,Cheyenne,38.847485,-102.524932
CO,Lincoln,39.316461,-103.323143
CO,Kit Carson,39.293345,-102.433217
CO,Teller,38.826084,-105.149874
CO,Pueblo,38.344117,-104.427776
CO,Las Animas,37.381577,-104.653809
CO,Kiowa,38.430393,-103.366655
CO,Baca,37.184434,-102.473938
CO,Otero,38.102941,-103.5367
CO,Crowley,38.229447,-103.804241
CO,Bent,37.955547,-103.072469
CO,Huerfano,37.787772,-105.18487
CO,Prowers,37.870309,-102.367626
CO,Alamosa,37.479933,-105.790967
CO,Conejos,37.135059,-106.190367
CO,Archuleta,37.109225,-107.31183
CO,La Plata,37.292065,-107.736318
CO,Costilla,37.435812,-105.57348
CO,Saguache,37.869875,-106.046711
CO,Mineral,37.761293,-106.981852
CO,Rio Grande,37.644684,-106.407311
CO,Chaffee,38.629119,-106.120582
CO,Gunnison,38.820006,-106.660278
CO,Fremont,38.477727,-105.507603
CO,Montrose,38.416326,-107.529303
CO,Hinsdale,38.026256,-107.276581
CO,Custer,38.095173,-105.421953
CO,Dolores,37.718233,-108.791671
CO,Montezuma,37.373594,-108.662826
CO,San Miguel,37.929371,-108.846067
CO,Delta,38.805013,-107.983125
CO,Ouray,38.087654,-107.728712
CO,San Juan,37.848391,-107.680381
CO,Mesa,39.069019,-108.583126
CO,Garfield,39.500281,-107.585235
CO,Moffat,40.36715,-108.277407
CO,Pitkin,39.169324,-106.776744
CO,Rio Blanco,39.967864,-108.043592
WY,Laramie,41.25173,-104.56264
WY,Albany,41.464065,-105.676771
WY,Park,44.795733,-110.613731
WY,Platte,42.013984,-104.967405
WY,Goshen,42.213334,-104.518529
WY,Niobrara,43.152195,-104.59198
WY,Converse,42.987443,-104.919086
WY,Carbon,41.538075,-106.921959
WY,Fremont,42.472474,-107.760978
WY,Sweetwater,42.239404,-107.558882
WY,Washakie,44.008105,-108.141457
WY,Big Horn,44.346935,-108.165824
WY,Hot Springs,43.76976,-108.454106
WY,Natrona,42.859875,-106.312561
WY,Johnson,43.720933,-106.541709
WY,Weston,43.8397,-104.567814
WY,Crook,44.738184,-104.288519
WY,Campbell,44.377283,-105.550237
WY,Sheridan,44.780378,-106.837563
WY,Sublette,43.221022,-110.152755
WY,Uinta,41.233758,-110.664401
WY,Teton,43.452793,-110.739266
WY,Lincoln,42.368433,-110.514132
